Year,NAME,GEOID,PercentUnder18,PercentOver65,PercentAsian,PercentBlack,PercentWhite,PercentHispanic,PercentOther,PercentDroveMoreThan20Minutes,PercentHighSchoolDiploma,PercentAdultsWithAtLeastBachelors,PercentPrivateSchool,PercentDroveAlone,PercentVeteran,PercentEmployed,PercentInternetAccess,PercentVacant,PercentOccupied,PercentOwnerOccupied,PercentNoVehicle
2023,Census Tract 9201; Anson County; North Carolina,37007920100,20.199931058255775,17.580144777662877,0.0,52.22337125129266,36.952774905205096,5.377456049638056,5.446397793864185,60.403863037752416,85.7356608478803,10.523690773067331,0.0,88.93766461808605,14.038876889848812,90.79710144927536,75.63694267515923,13.736263736263737,86.26373626373626,66.0828025477707,4.856687898089172
2023,Census Tract 406; Cabarrus County; North Carolina,37025040600,12.223598089509995,22.412878117813552,0.3184150008844861,4.811604457810013,87.67026357686184,3.184150008844861,4.015566955598797,53.25484764542936,93.87193022722057,29.010787238925868,20.675105485232066,90.85872576177285,2.0354695687222897,99.40345368916797,66.17197730248799,16.47830842143638,83.52169157856362,87.42907027498909,1.2658227848101267
2023,Census Tract 407.01; Cabarrus County; North Carolina,37025040701,27.78956300381841,13.661434026304626,0.2545608824777259,21.807382265591855,48.705982180738225,26.813746287653796,2.4183283835383964,59.535452322738394,86.01997146932952,11.840228245363766,0.0,88.50855745721272,7.696827262044653,92.5357873210634,67.66917293233082,14.101184068891282,85.89881593110871,56.26566416040101,2.756892230576441
2023,Census Tract 407.03; Cabarrus County; North Carolina,37025040703,28.270324523251922,19.739043158246904,5.352960856473737,36.36667781866845,43.760455001672796,4.65038474406156,9.869521579123452,49.853658536585364,87.63144717075613,16.174261392088134,10.77170418006431,69.07317073170731,5.597014925373134,86.37071651090342,64.66789667896678,7.429547395388557,92.57045260461145,42.61992619926199,13.92988929889299
2023,Census Tract 407.04; Cabarrus County; North Carolina,37025040704,22.107081174438687,17.66592647421663,0.2467308166790032,26.449543547989148,52.70170244263509,18.282753515914138,2.31926967678263,62.01743462017435,88.21052631578948,13.368421052631579,8.280254777070063,85.86550435865504,5.84683825865904,96.31607047517352,68.50865512649801,13.777267508610791,86.22273249138921,37.08388814913449,6.857523302263649
2023,Census Tract 407.05; Cabarrus County; North Carolina,37025040705,17.053933063312726,13.451289703687912,2.5154551268386274,42.57088040929439,37.433383073971434,17.458963973566405,0.021317416329140908,68.68371802869619,85.72649572649573,17.635327635327634,10.90146750524109,85.21522145976294,25.057825751734775,94.80646741793238,76.93360711841206,0.0,100.0,74.74332648870636,4.243668720054758
2023,Census Tract 408; Cabarrus County; North Carolina,37025040800,22.732039853172523,16.09858416360776,0.0,30.388044048243312,53.61824855794441,11.221814368117462,4.771893025694808,53.48387096774193,89.96415770609319,20.7168458781362,5.958132045088567,89.2258064516129,10.315575161180861,95.04172803141874,67.02702702702703,16.91616766467066,83.08383233532935,62.16216216216216,1.1411411411411412
2023,Census Tract 409; Cabarrus County; North Carolina,37025040900,19.289590527873703,29.896398618648252,0.0,20.868278243709916,70.64627528367045,3.3053774050320675,5.180069067587568,46.15384615384615,91.73884077281812,24.050632911392405,20.266666666666666,94.61538461538461,8.251833740831296,96.1789375582479,64.29418742586003,23.710407239819002,76.289592760181,67.02253855278767,6.049822064056939
2023,Census Tract 410.01; Cabarrus County; North Carolina,37025041001,14.189756507136861,16.204869857262803,0.0,15.869017632241814,69.85726280436609,3.316540722082284,10.957178841309824,71.88449848024317,92.55788313120176,14.332965821389196,0.0,98.93617021276596,7.534246575342466,99.2686170212766,71.55963302752293,22.585227272727273,77.41477272727273,58.89908256880734,17.155963302752294
2023,Census Tract 410.02; Cabarrus County; North Carolina,37025041002,25.52586696986924,9.77828311540648,0.0,32.603752131893124,49.68732234223991,12.73450824332007,4.974417282546901,67.33635774465327,79.41544885177453,22.881002087682674,0.0,88.2047958522359,7.442748091603053,92.43746364165212,60.639070442992015,8.444148936170212,91.55585106382979,45.24328249818446,11.69208424110385
2023,Census Tract 411; Cabarrus County; North Carolina,37025041100,25.039551272831872,11.606500791025457,0.1438228102977132,16.424564935998852,67.32345750035957,14.554868402128577,1.5532863512153028,66.81389870435807,86.47192873420344,32.64967888957945,15.117994100294984,94.87632508833921,8.288564850345356,98.56062454257136,87.05357142857143,13.31828442437923,86.68171557562077,87.42559523809523,2.6785714285714284
